Brand ID,Plant,Cross Plant Configurable Material,Style,Material Number ID,Material Number Text,Color (nrf Color Code),Characteristic Value For Main Sizes Of Variants ID,Fashion Information Field 1,HS2 Product Category,Brand Territory,Last Season Year/Season EMEA,Lot Logo fullbleed-desktop,ATP Current Week 30plus
NF,D060 - VF EDC (BE),NF0A88YK1NI1,W WINTER WARM PRO 1/4,NF0A88YK1NI1003,"W WINTER WARM PRO 1/4 Midnight Ma, Small",501 - DARK PURPLE,S,W - Womens,114 - APP_Top,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88YK1NI-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A8A0E56P1,M ANNIVERSARY SS TEE,NF0A8A0E56P1001,"M ANNIVERSARY SS TEE SUMMIT GOLD, Large",701 - DARK YELLOW,L,M - Mens,114 - APP_Top,993 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A0E56P-HERO?$hero-fullbleed-desktop$,13
NF,D060 - VF EDC (BE),NF0A7ZHTV7N1,W NEW SYNTH GILET,NF0A7ZHTV7N1001,"W NEW SYNTH GILET TNFBK/SLVRFLC, X Small",001 - BLACK,XS,W - Womens,115 - APP_Outerwear,321 - Mountain Essentials,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZHTV7N-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A883R3CO1,M YUMIORI FULL ZIP,NF0A883R3CO1003,"M YUMIORI FULL ZIP Adriatic Blue/, Small",420 - MEDIUM BLUE,S,M - Mens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A883R3CO-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A832J4H01,M NUPTSE PARKA,NF0A832J4H01004,"M NUPTSE PARKA TNF Black-NPF, X Large",001 - BLACK,XL,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A832J4H0-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A823XIJZ1,M MA WIND FZ,NF0A823XIJZ1006,"M MA WIND FZ MESW GRYWH, Small",030 - MEDIUM GREY,S,M - Mens,115 - APP_Outerwear,321 - Mountain Essentials,S02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A823XIJZ-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A879ERPI1,M TRANS 2L DRYVENT JKT,NF0A879ERPI1003,"M TRANS 2L DRYVENT JKT SMOKED, XX Large",030 - MEDIUM GREY,XXL,M - Mens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A879ERPI-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87V9JK31,G NEW GRAPHIC LEGGINGS,NF0A87V9JK31002,"G NEW GRAPHIC LEGGINGS T, Medium (10/12)",001 - BLACK,M,K - Kids,113 - APP_Bottom,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87V9JK3-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A7ZJDJK31,W ESSENTIAL HD,NF0A7ZJDJK31004,"W ESSENTIAL HD TNF BLACK, Large",001 - BLACK,L,W - Womens,114 - APP_Top,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZJDJK3-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87J60C51,M MA WIND TRACK PANT,NF0A87J60C51001,"M MA WIND TRACK PANT AS, Medium, Regular",021 - DARK GREY,M,M - Mens,113 - APP_Bottom,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87J60C5-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8DVUJK31,M S/S GPS TEE PALERMO,NF0A8DVUJK31001,"M S/S GPS TEE PALERMO TNF BLACK, Large",001 - BLACK,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DVUJK3-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A8AW3JK31,W OVERSIZE DIGI MOUNTAI,NF0A8AW3JK31002,"W OVERSIZE DIGI MOUNTAI TNF BLACK, Small",001 - BLACK,S,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AW3JK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A89CNJK31,W CREW TOPOGRAPHIC,NF0A89CNJK31001,"W CREW TOPOGRAPHIC TNF BLACK, Large",001 - BLACK,L,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89CNJK3-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A5IG5JK31,M WATER SHORT,NF0A5IG5JK31002,"M WATER SHORT TNF BLACK, Medium, Regular",001 - BLACK,M,M - Mens,113 - APP_Bottom,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5IG5JK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A5IIL1I51,M SMALL BOX PANT,NF0A5IIL1I51002,"M SMALL BOX PANT Cornf, X Large, Regular",450 - LIGHT BLUE,XL,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5IIL1I5-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A899299O1,M DIABLO DOWN 2.0 HD,NF0A899299O1002,"M DIABLO DOWN 2.0 HD Shady Blue, Medium",401 - DARK BLUE,M,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A899299O-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A4CB7GVD1,M EASY TIGHTS,NF0A4CB7GVD1002,"M EASY TIGHTS TNFMDGYHR/TNFBK, Medium",030 - MEDIUM GREY,M,M - Mens,113 - APP_Bottom,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4CB7GVD-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7Z8HKX71,M BETTAF LT DWN VEST,NF0A7Z8HKX71001,"M BETTAF LT DWN VEST TNF BLK/TNF, Small",001 - BLACK,S,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7Z8HKX7-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A3RX33X41,M REAXION AMP CREW,NF0A3RX33X41002,"M REAXION AMP CREW GRAVEL, Small",260 - MEDIUM BEIGE,S,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3RX33X4-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A4T1FJK31,M NSE LIGHT PANT,NF0A4T1FJK31004,"M NSE LIGHT PANT TNF B, X Large, Regular",001 - BLACK,XL,M - Mens,113 - APP_Bottom,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4T1FJK3-HERO?$hero-fullbleed-desktop$,23
NF,D060 - VF EDC (BE),NF0A870FPIB1,M M66 TEK TWILL TOP,NF0A870FPIB1002,"M M66 TEK TWILL TOP FOREST OLIVE, Large",312 - OLIVE,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A870FPIB-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87B8RO51,B MA TRAINING PANTS,NF0A87B8RO51001,"B MA TRAINING PANTS HIGH RI, Small (7/8)",030 - MEDIUM GREY,S,K - Kids,113 - APP_Bottom,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87B8RO5-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8AEBBQW1,M HDGHG MID FL (EUR),NF0A8AEBBQW1002,"M HDGHG MID FL (EUR) NWTPEGRN/TNFB, 10.5",301 - DARK GREEN,105,M - Mens,121 - FTW_Boot,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AEBBQW-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A5GGEOTP1,W NUPTSE SHORT JKT,NF0A5GGEOTP1003,"W NUPTSE SHORT JKT DUSTPWKWDSP/SM, Small",530 - LIGHT PURPLE,S,W - Womens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5GGEOTP-HERO?$hero-fullbleed-desktop$,12
NF,D060 - VF EDC (BE),NF0A7W5QSOC1,W HYPNUM,NF0A7W5QSOC1013,"W HYPNUM MISTY SAGE/FORE, 5",310 - MEDIUM GREEN,050,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W5QSOC-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A8A6KQLI1,W ESSENTIAL JOGGER,NF0A8A6KQLI1003,"W ESSENTIAL JOGGER WHITE, Small, Regular",100 - WHITE,S,W - Womens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A6KQLI-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A86TVQLI1,G NVR STOP WINDWALL JKT,NF0A86TVQLI1005,"G NVR STOP WINDWALL JKT, Medium (10/12)",100 - WHITE,M,K - Kids,115 - APP_Outerwear,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A86TVQLI-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A3M17OPL1,W PALLIE DOWN JKT,NF0A3M17OPL1001,"W PALLIE DOWN JKT MISTY SAGE/MSSG, Large",330 - LIGHT GREEN,L,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3M17OPL-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A84KN1JO1,M SUNRISER S/S,NF0A84KN1JO1002,"M SUNRISER S/S Firefly Yellow, Medium",720 - MEDIUM YELLOW,M,M - Mens,114 - APP_Top,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84KN1JO-HERO?$hero-fullbleed-desktop$,21
NF,D060 - VF EDC (BE),NF0A89PBPIN1,TEEN RAINWEAR SHELL,NF0A89PBPIN1004,"TEEN RAINWEAR SHELL GEY, X Large (18/20)",440 - TURQUOISE/AQUA,XL,K - Kids,115 - APP_Outerwear,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89PBPIN-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A82WQODF1,W STIMSON FL JKT,NF0A82WQODF1003,"W STIMSON FL JKT RDNTORG/ALMDBT, X Large",810 - MEDIUM ORANGE,XL,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82WQODF-HERO?$hero-fullbleed-desktop$,11
NF,D060 - VF EDC (BE),NF0A8B4GJK31,M GPS TEE MARBELLA,NF0A8B4GJK31004,"M GPS TEE MARBELLA TNF BLACK, X Small",001 - BLACK,XS,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B4GJK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A859O3OX1,W SAIPAL FUNNEL NECK,NF0A859O3OX1001,"W SAIPAL FUNNEL NECK Purple Chalk, Large",510 - MEDIUM PURPLE,L,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A859O3OX-HERO?$hero-fullbleed-desktop$,29
NF,D060 - VF EDC (BE),NF0A831KJK31,M GTX MTN GUIDE INSUALT,NF0A831KJK31001,"M GTX MTN GUIDE INSUALT TNF BL, XX Small",001 - BLACK,XXS,M - Mens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A831KJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8DUNJK31,M GPS HOODIE TIGNES,NF0A8DUNJK31001,"M GPS HOODIE TIGNES TNF BLACK, Medium",001 - BLACK,M,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DUNJK3-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A7Z8RO1S1,M DAW T VENTRIX VEST,NF0A7Z8RO1S1005,"M DAW T VENTRIX VEST ASPHALTGRE, X Large",021 - DARK GREY,XL,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7Z8RO1S-HERO?$hero-fullbleed-desktop$,14
NF,D060 - VF EDC (BE),NF0A8DT8JK31,M S/S GPS TEE ROME,NF0A8DT8JK31003,"M S/S GPS TEE ROME TNF BLACK, Small",001 - BLACK,S,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DT8JK3-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A8AW51OA1,W RELAX MTN PHOTO TEE,NF0A8AW51OA1001,"W RELAX MTN PHOTO TEE Moonstone G, Large",030 - MEDIUM GREY,L,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AW51OA-HERO?$hero-fullbleed-desktop$,12
NF,D060 - VF EDC (BE),NF0A87F2PYI1,W S/S FESTIVAL TEE,NF0A87F2PYI1003,"W S/S FESTIVAL TEE PINK PRIMROSE, Small",660 - MEDIUM PINK,S,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87F2PYI-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A2TX52871,M S/S SIMPLE DOME TE,NF0A2TX52871007,"M S/S SIMPLE DOME TE THYMBRSHWDCM, Small",301 - DARK GREEN,S,M - Mens,114 - APP_Top,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A2TX5287-HERO?$hero-fullbleed-desktop$,28
NF,D060 - VF EDC (BE),NF0A8B3NJK31,M SS GPS TEE REYKJAVIK,NF0A8B3NJK31001,"M SS GPS TEE REYKJAVIK TNF BLACK, Large",001 - BLACK,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B3NJK3-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A897A7IQ1,M ALPEDGE HIGH LOFT JAC,NF0A897A7IQ1002,"M ALPEDGE HIGH LOFT JAC Oak Gre, X Large",310 - MEDIUM GREEN,XL,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A897A7IQ-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8CMTTOE1,M HALF DOME PHOTO SS TE,NF0A8CMTTOE1006,"M HALF DOME PHOTO SS TE Forest Ol, Large",312 - OLIVE,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8CMTTOE-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A88VSJK31,KID DENALI JACKET,NF0A88VSJK31003,"KID DENALI JACKET TNF BLACK, 5",001 - BLACK,5,K - Kids,115 - APP_Outerwear,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88VSJK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A2TX521L1,M S/S SIMPLE DOME TE,NF0A2TX521L1002,"M S/S SIMPLE DOME TE NEW TAUPE G, Medium",301 - DARK GREEN,M,M - Mens,114 - APP_Top,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A2TX521L-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A87JXJK31,W TECH BRA,NF0A87JXJK31001,"W TECH BRA TNF BLACK, Medium",001 - BLACK,M,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87JXJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A82GHKY41,B S/S EASY TEE,NF0A82GHKY41006,"B S/S EASY TEE TNFBLACK/TNFWHT, XX Large",001 - BLACK,XXL,K - Kids,114 - APP_Top,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82GHKY4-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A89HHNL11,B DREW PEAK P/O HOODIE,NF0A89HHNL11001,"B DREW PEAK P/O HOODIE EV, Large (14/16)",301 - DARK GREEN,L,K - Kids,114 - APP_Top,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89HHNL1-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A7UTZI0G1,W BREITHORN HDY,NF0A7UTZI0G1003,"W BREITHORN HDY MISTY SAGE, Small",330 - LIGHT GREEN,S,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UTZI0G-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A853MNXQ1,W CROPPED SAIKURU,NF0A853MNXQ1001,"W CROPPED SAIKURU LIGHT MAHOGAN, X Large",610 - MEDIUM RED,XL,W - Womens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A853MNXQ-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7ZLO37O1,W BSEL DRAGLINE LS,NF0A7ZLO37O1005,"W BSEL DRAGLINE LS Peak Purple, X Large",501 - DARK PURPLE,XL,W - Womens,114 - APP_Top,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZLO37O-HERO?$hero-fullbleed-desktop$,11
NF,D060 - VF EDC (BE),NF0A88WN1OO1,W RMST NUPTSE CONVERT,NF0A88WN1OO1006,"W RMST NUPTSE CONVERT Alpine Plum, Large",501 - DARK PURPLE,L,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88WN1OO-HERO?$hero-fullbleed-desktop$,16
NF,D060 - VF EDC (BE),NF0A893ZHDC1,M MA 24/7 SS TEE,NF0A893ZHDC1002,"M MA 24/7 SS TEE SHADY BLUE, X Small",401 - DARK BLUE,XS,M - Mens,114 - APP_Top,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A893ZHDC-HERO?$hero-fullbleed-desktop$,9
NF,D060 - VF EDC (BE),NF0A39UXOI01,Y TB TRCTN MULE II,NF0A39UXOI01009,"Y TB TRCTN MULE II UTLTYBRNCTP/NTG, 3",210 - MEDIUM BROWN,030,K - Kids,123 - FTW_Shoe,321 - Mountain Essentials,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A39UXOI0-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8CN2KY41,W FRANCE REDBOX SS TEE,NF0A8CN2KY41001,"W FRANCE REDBOX SS TEE TNFBLACK/, Medium",001 - BLACK,M,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8CN2KY4-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A88YPJK31,M GARNET CANYON JKT,NF0A88YPJK31004,"M GARNET CANYON JKT TNF BLACK, Large",001 - BLACK,L,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88YPJK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A855456P1,TEEN SNOWQUEST JKT,NF0A855456P1004,"TEEN SNOWQUEST JKT SUMMI, Medium (10/12)",701 - DARK YELLOW,M,K - Kids,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A855456P-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8555ZU31,T SNOWQ PLUS INS JKT,NF0A8555ZU31001,"T SNOWQ PLUS INS JKT SUMITG, X Small (6)",701 - DARK YELLOW,XS,K - Kids,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8555ZU3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87NUPIB1,M SS NORTH FACES TEE,NF0A87NUPIB1003,"M SS NORTH FACES TEE FOREST OLIV, Medium",312 - OLIVE,M,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87NUPIB-HERO?$hero-fullbleed-desktop$,7
NF,D060 - VF EDC (BE),NF0A88VMCZ61,KID FREEDOM INSL BIB,NF0A88VMCZ61002,"KID FREEDOM INSL BIB TNF BLUE, 6",401 - DARK BLUE,6,K - Kids,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88VMCZ6-HERO?$hero-fullbleed-desktop$,12
NF,D060 - VF EDC (BE),NF0A82E9LA91,B S/S REDBOX TEE,NF0A82E9LA91003,"B S/S REDBOX TEE TNF WHT/TN, Small (7/8)",100 - WHITE,S,K - Kids,114 - APP_Top,992 - Not Applicable,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82E9LA9-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A875CVOS1,W 92 CRN REV NUPTSE JKT,NF0A875CVOS1005,"W 92 CRN REV NUPTSE JKT WHITE DU, Medium",100 - WHITE,M,W - Womens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A875CVOS-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A87X3JK31,W SNOGA PNT,NF0A87X3JK31001,"W SNOGA PNT TNF BLACK, Large, Long",001 - BLACK,L,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87X3JK3-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A89G9QLI1,W LIMBARA INS JKT,NF0A89G9QLI1003,"W LIMBARA INS JKT WHITE DUNE, Small",100 - WHITE,S,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89G9QLI-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8B4Q8K21,M S/S GPS TEE KUWAIT 2,NF0A8B4Q8K21003,"M S/S GPS TEE KUWAIT 2 SUMMIT NAV, Large",410 - NAVY,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B4Q8K2-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A8DHVZIN1,M EXPEDITION STICKERS S,NF0A8DHVZIN1005,"M EXPEDITION STICKERS S TNF WHI, X Small",100 - WHITE,XS,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DHVZIN-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A5LVOAE71,W TARAVAL SPIRIT,NF0A5LVOAE71002,"W TARAVAL SPIRIT TNFWHITE/TINGRY, 11",100 - WHITE,110,W - Womens,123 - FTW_Shoe,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5LVOAE7-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7RIY1731,BABY SUAVE BNE,NF0A7RIY1731001,"BABY SUAVE BNE UTILITY BROWN, 6-24M",210 - MEDIUM BROWN,62M,K - Kids,105 - ACC_Headwear,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7RIY173-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A55ECNXQ1,W DREW PEAK PULL HD,NF0A55ECNXQ1004,"W DREW PEAK PULL HD LIGHT MAHOG, X Large",610 - MEDIUM RED,XL,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A55ECNXQ-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7W6CIHS1,M VECTIV EXPLRS 2 FL,NF0A7W6CIHS1009,"M VECTIV EXPLRS 2 FL VANDSGRY/SMTNV, 9.5",021 - DARK GREY,095,M - Mens,123 - FTW_Shoe,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W6CIHS-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87EPNXQ1,W MOUNTAIN PLAY HOODIE,NF0A87EPNXQ1001,"W MOUNTAIN PLAY HOODIE LIGHT MA, X Large",610 - MEDIUM RED,XL,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87EPNXQ-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A84IB4OJ1,W CRGMNT FLC 1/4 SNAP,NF0A84IB4OJ1004,"W CRGMNT FLC 1/4 SNAP Midnight Pe, Small",304 - DARK TEAL,S,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84IB4OJ-HERO?$hero-fullbleed-desktop$,10
NF,D060 - VF EDC (BE),NF0A8AJM0UZ1,M MITTELLEGI WOV PNT,NF0A8AJM0UZ1004,"M MITTELLEGI WOV PNT S, X Large, Regular",030 - MEDIUM GREY,XL,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AJM0UZ-HERO?$hero-fullbleed-desktop$,7
NF,D060 - VF EDC (BE),NF0A7SXFJK31,M ZUMU SHORT,NF0A7SXFJK31003,"M ZUMU SHORT TNF BLACK, Small, Regular",001 - BLACK,S,M - Mens,113 - APP_Bottom,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7SXFJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A82D1LK6S,TEEN FLEECE 1/4 ZIP,NF0A82D1LK6S002,"TEEN FLEECE 1/4 ZIP PINK, Large (14/16)",660 - MEDIUM PINK,L,K - Kids,114 - APP_Top,321 - Mountain Essentials,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82D1LK6-HERO?$hero-fullbleed-desktop$,1
